Job,Education,Marital Status,Contact,Subscription,Call Duration
services,masters,married,cellular,no,0 hrs 0 mins 8 secs 
services,masters,single,cellular,no,0 hrs 9 mins 10 secs 
services,masters,married,cellular,no,0 hrs 3 mins 13 secs 
services,masters,single,cellular,no,0 hrs 0 mins 14 secs 
services,masters,single,cellular,no,0 hrs 6 mins 16 secs 
services,masters,divorced,telephone,no,0 hrs 0 mins 16 secs 
services,masters,married,cellular,no,0 hrs 6 mins 51 secs 
services,masters,married,cellular,no,0 hrs 1 mins 53 secs 
services,masters,single,cellular,yes,0 hrs 16 mins 42 secs 
services,masters,married,cellular,no,0 hrs 2 mins 18 secs 
services,masters,divorced,cellular,no,0 hrs 1 mins 9 secs 
services,masters,single,cellular,no,0 hrs 0 mins 25 secs 
services,masters,single,cellular,no,0 hrs 1 mins 41 secs 
services,masters,divorced,cellular,yes,0 hrs 31 mins 11 secs 
services,masters,married,cellular,no,0 hrs 2 mins 13 secs 
services,masters,married,cellular,no,0 hrs 2 mins 1 secs 
services,masters,married,cellular,no,0 hrs 2 mins 10 secs 
services,masters,married,cellular,no,0 hrs 0 mins 27 secs 
services,masters,single,cellular,no,0 hrs 1 mins 57 secs 
services,masters,married,cellular,yes,0 hrs 17 mins 12 secs 
services,masters,single,cellular,,0 hrs 1 mins 53 secs 
services,masters,single,cellular,no,0 hrs 0 mins 16 secs 
services,masters,divorced,cellular,no,0 hrs 0 mins 11 secs 
services,masters,single,cellular,no,0 hrs 2 mins 39 secs 
services,masters,single,cellular,no,0 hrs 1 mins 46 secs 
services,masters,married,cellular,no,0 hrs 2 mins 57 secs 
services,masters,married,cellular,no,0 hrs 0 mins 44 secs 
services,masters,married,cellular,no,0 hrs 0 mins 16 secs 
services,masters,single,cellular,no,0 hrs 2 mins 11 secs 
services,masters,divorced,cellular,no,0 hrs 0 mins 13 secs 
services,masters,married,cellular,no,0 hrs 3 mins 21 secs 
services,masters,single,cellular,no,0 hrs 9 mins 17 secs 
services,masters,single,cellular,no,0 hrs 1 mins 37 secs 
services,masters,married,cellular,no,0 hrs 0 mins 55 secs 
services,masters,single,cellular,yes,0 hrs 5 mins 47 secs 
services,masters,single,cellular,no,0 hrs 3 mins 12 secs 
services,masters,single,cellular,no,0 hrs 4 mins 5 secs 
services,masters,married,cellular,no,0 hrs 1 mins 37 secs 
services,masters,married,cellular,no,0 hrs 4 mins 38 secs 
services,bachelors,married,cellular,no,0 hrs 2 mins 35 secs 
services,Doctorate,single,cellular,,0 hrs 2 mins 46 secs 
services,masters,single,cellular,no,0 hrs 4 mins 8 secs 
services,masters,single,cellular,no,0 hrs 3 mins 5 secs 
services,masters,single,cellular,no,0 hrs 3 mins 42 secs 
services,masters,single,cellular,no,0 hrs 2 mins 34 secs 
services,masters,single,cellular,yes,0 hrs 8 mins 13 secs 
services,masters,single,cellular,no,0 hrs 1 mins 38 secs 
services,masters,single,cellular,no,0 hrs 5 mins 2 secs 
services,masters,single,cellular,no,0 hrs 1 mins 38 secs 
services,masters,single,cellular,no,0 hrs 2 mins 8 secs 
services,Doctorate,divorced,cellular,no,0 hrs 1 mins 9 secs 
services,masters,single,cellular,yes,0 hrs 14 mins 3 secs 
services,masters,married,cellular,no,0 hrs 1 mins 33 secs 
services,masters,single,cellular,no,0 hrs 2 mins 13 secs 
services,masters,single,cellular,yes,0 hrs 6 mins 31 secs 
services,masters,single,cellular,no,0 hrs 1 mins 55 secs 
services,masters,married,cellular,no,0 hrs 3 mins 37 secs 
services,masters,married,cellular,no,0 hrs 0 mins 9 secs 
services,masters,single,cellular,no,0 hrs 3 mins 16 secs 
services,masters,divorced,cellular,no,0 hrs 2 mins 36 secs 
services,masters,married,cellular,,0 hrs 2 mins 3 secs 
services,masters,divorced,cellular,no,0 hrs 1 mins 54 secs 
services,masters,divorced,cellular,no,0 hrs 0 mins 43 secs 
services,masters,married,cellular,no,0 hrs 3 mins 19 secs 
services,masters,divorced,cellular,no,0 hrs 0 mins 15 secs 
services,masters,single,cellular,no,0 hrs 1 mins 51 secs 
services,unknown,married,cellular,no,0 hrs 3 mins 53 secs 
services,masters,married,cellular,no,0 hrs 3 mins 59 secs 
services,masters,single,cellular,no,0 hrs 1 mins 53 secs 
services,masters,single,cellular,yes,0 hrs 17 mins 43 secs 
services,masters,single,cellular,no,0 hrs 1 mins 45 secs 
services,masters,single,cellular,no,0 hrs 3 mins 2 secs 
services,bachelors,single,cellular,no,0 hrs 1 mins 1 secs 
services,unknown,single,cellular,no,0 hrs 3 mins 0 secs 
services,masters,single,cellular,no,0 hrs 2 mins 27 secs 
services,masters,single,cellular,no,0 hrs 6 mins 49 secs 
services,bachelors,divorced,cellular,no,0 hrs 0 mins 8 secs 
services,masters,divorced,cellular,no,0 hrs 0 mins 13 secs 
services,masters,divorced,cellular,,0 hrs 2 mins 58 secs 
services,masters,single,cellular,no,0 hrs 1 mins 32 secs 
services,masters,single,cellular,no,0 hrs 1 mins 53 secs 
services,bachelors,single,cellular,no,0 hrs 8 mins 6 secs 
services,masters,single,cellular,no,0 hrs 3 mins 7 secs 
services,masters,married,cellular,no,0 hrs 1 mins 23 secs 
services,masters,single,cellular,no,0 hrs 0 mins 32 secs 
services,masters,married,cellular,no,0 hrs 4 mins 10 secs 
services,masters,married,cellular,no,0 hrs 0 mins 16 secs 
services,bachelors,married,telephone,no,0 hrs 0 mins 36 secs 
services,masters,married,cellular,no,0 hrs 2 mins 8 secs 
services,masters,married,cellular,no,0 hrs 2 mins 26 secs 
services,masters,married,cellular,no,0 hrs 0 mins 29 secs 
services,masters,married,cellular,no,0 hrs 7 mins 33 secs 
services,masters,married,telephone,no,0 hrs 0 mins 12 secs 
services,masters,single,cellular,no,0 hrs 3 mins 56 secs 
services,bachelors,married,cellular,no,0 hrs 4 mins 27 secs 
services,masters,single,cellular,no,0 hrs 0 mins 42 secs 
services,masters,married,cellular,no,0 hrs 7 mins 57 secs 
services,masters,single,cellular,no,0 hrs 2 mins 51 secs 
services,masters,single,cellular,yes,0 hrs 22 mins 39 secs 
services,Doctorate,married,cellular,no,0 hrs 11 mins 55 secs 
services,masters,married,cellular,no,0 hrs 8 mins 5 secs 
services,masters,divorced,cellular,no,0 hrs 31 mins 20 secs 
services,masters,single,cellular,no,0 hrs 6 mins 34 secs 
services,masters,married,cellular,yes,0 hrs 4 mins 58 secs 
services,masters,single,cellular,no,0 hrs 1 mins 40 secs 
services,masters,single,cellular,no,0 hrs 5 mins 20 secs 
services,masters,married,cellular,yes,0 hrs 4 mins 31 secs 
services,masters,married,cellular,no,0 hrs 1 mins 55 secs 
services,masters,single,cellular,yes,0 hrs 2 mins 28 secs 
services,Doctorate,married,cellular,no,0 hrs 1 mins 30 secs 
services,Doctorate,married,cellular,no,0 hrs 1 mins 10 secs 
services,masters,married,cellular,no,0 hrs 8 mins 5 secs 
services,masters,divorced,cellular,no,0 hrs 2 mins 8 secs 
services,masters,married,cellular,yes,0 hrs 6 mins 17 secs 
services,masters,single,cellular,yes,0 hrs 2 mins 38 secs 
services,masters,married,cellular,yes,0 hrs 4 mins 44 secs 
services,masters,married,cellular,no,0 hrs 5 mins 14 secs 
services,masters,single,cellular,no,0 hrs 1 mins 59 secs 
services,masters,married,cellular,no,0 hrs 6 mins 47 secs 
services,bachelors,divorced,telephone,no,0 hrs 1 mins 48 secs 
services,masters,married,cellular,no,0 hrs 2 mins 18 secs 
services,masters,married,cellular,no,0 hrs 5 mins 22 secs 
services,masters,single,cellular,no,0 hrs 1 mins 35 secs 
services,masters,divorced,cellular,yes,0 hrs 2 mins 54 secs 
services,masters,single,cellular,yes,0 hrs 3 mins 12 secs 
services,masters,single,cellular,no,0 hrs 3 mins 1 secs 
services,masters,married,cellular,no,0 hrs 4 mins 57 secs 
services,masters,divorced,cellular,yes,0 hrs 6 mins 57 secs 
services,masters,divorced,cellular,no,0 hrs 2 mins 16 secs 
services,masters,married,cellular,yes,0 hrs 4 mins 31 secs 
services,masters,married,cellular,yes,0 hrs 4 mins 23 secs 
services,masters,married,cellular,no,0 hrs 3 mins 30 secs 
services,masters,single,cellular,no,0 hrs 2 mins 10 secs 
services,masters,married,cellular,no,0 hrs 2 mins 51 secs 
services,Doctorate,single,cellular,no,0 hrs 36 mins 59 secs 
services,Doctorate,single,cellular,no,0 hrs 4 mins 33 secs 
services,masters,married,cellular,yes,0 hrs 5 mins 28 secs 
services,masters,single,cellular,yes,0 hrs 3 mins 2 secs 
services,masters,married,cellular,yes,0 hrs 5 mins 52 secs 
services,masters,married,cellular,no,0 hrs 1 mins 18 secs 
services,masters,married,cellular,yes,0 hrs 5 mins 27 secs 
services,masters,single,cellular,yes,0 hrs 1 mins 29 secs 
services,Doctorate,single,cellular,no,0 hrs 5 mins 52 secs 
services,masters,married,cellular,yes,0 hrs 4 mins 6 secs 
services,masters,single,cellular,yes,0 hrs 4 mins 15 secs 
services,masters,single,telephone,no,0 hrs 3 mins 47 secs 
services,Doctorate,single,cellular,,0 hrs 3 mins 26 secs 
services,masters,single,telephone,no,0 hrs 5 mins 29 secs 
services,bachelors,married,cellular,yes,0 hrs 4 mins 4 secs 
services,masters,single,cellular,no,0 hrs 5 mins 37 secs 
services,masters,married,cellular,no,0 hrs 1 mins 45 secs 
services,Doctorate,married,cellular,yes,0 hrs 3 mins 6 secs 
services,Doctorate,single,cellular,yes,0 hrs 2 mins 6 secs 
services,masters,married,cellular,yes,0 hrs 6 mins 12 secs 
services,masters,single,cellular,no,0 hrs 1 mins 4 secs 
services,masters,single,cellular,yes,0 hrs 4 mins 44 secs 
services,masters,single,cellular,no,0 hrs 2 mins 55 secs 
services,masters,single,cellular,no,0 hrs 1 mins 48 secs 
services,unknown,married,cellular,no,0 hrs 1 mins 15 secs 
services,masters,single,cellular,no,0 hrs 3 mins 22 secs 
services,unknown,married,cellular,no,0 hrs 4 mins 10 secs 
services,masters,married,cellular,yes,0 hrs 2 mins 42 secs 
services,masters,single,cellular,yes,0 hrs 7 mins 33 secs 
services,masters,single,telephone,yes,0 hrs 4 mins 40 secs 
services,Doctorate,single,telephone,yes,0 hrs 4 mins 21 secs 
services,masters,single,cellular,yes,0 hrs 5 mins 56 secs 
services,masters,married,cellular,no,0 hrs 3 mins 57 secs 
services,masters,single,cellular,no,0 hrs 1 mins 38 secs 
services,masters,single,cellular,yes,0 hrs 3 mins 23 secs 
services,masters,married,cellular,no,0 hrs 10 mins 3 secs 
services,Doctorate,single,cellular,yes,0 hrs 11 mins 44 secs 
services,unknown,married,cellular,no,0 hrs 13 mins 57 secs 
services,Doctorate,married,cellular,no,0 hrs 5 mins 18 secs 
services,masters,single,cellular,yes,0 hrs 5 mins 16 secs 
services,masters,married,cellular,yes,0 hrs 11 mins 22 secs 
services,masters,married,cellular,no,0 hrs 2 mins 28 secs 
services,masters,single,cellular,no,0 hrs 5 mins 21 secs 
services,masters,divorced,cellular,no,0 hrs 2 mins 39 secs 
services,masters,married,cellular,no,0 hrs 1 mins 46 secs 
services,masters,married,cellular,no,0 hrs 1 mins 57 secs 
services,masters,married,telephone,no,0 hrs 2 mins 3 secs 
services,unknown,married,cellular,no,0 hrs 2 mins 21 secs 
services,masters,married,cellular,no,0 hrs 2 mins 29 secs 
services,masters,single,cellular,no,0 hrs 1 mins 25 secs 
services,masters,single,cellular,yes,0 hrs 5 mins 55 secs 
services,masters,single,cellular,yes,0 hrs 4 mins 15 secs 
services,masters,married,cellular,no,0 hrs 3 mins 59 secs 
services,masters,single,cellular,yes,0 hrs 3 mins 35 secs 
services,masters,married,cellular,no,0 hrs 1 mins 28 secs 
services,Doctorate,single,cellular,yes,0 hrs 2 mins 56 secs 
services,Doctorate,single,cellular,no,0 hrs 2 mins 33 secs 
services,masters,single,cellular,no,0 hrs 5 mins 40 secs 
services,masters,single,cellular,yes,0 hrs 3 mins 2 secs 
services,masters,married,cellular,no,0 hrs 1 mins 30 secs 
services,masters,married,cellular,no,0 hrs 5 mins 5 secs 
services,masters,divorced,cellular,yes,0 hrs 5 mins 32 secs 
services,masters,single,cellular,no,0 hrs 2 mins 33 secs 
services,unknown,married,cellular,no,0 hrs 2 mins 46 secs 
services,masters,married,cellular,yes,0 hrs 4 mins 15 secs 
services,unknown,married,cellular,yes,0 hrs 4 mins 53 secs 
services,masters,married,cellular,no,0 hrs 1 mins 13 secs 
services,masters,married,cellular,yes,0 hrs 6 mins 39 secs 
services,masters,single,cellular,no,0 hrs 2 mins 9 secs 
services,masters,married,cellular,yes,0 hrs 7 mins 57 secs 
services,masters,married,cellular,yes,0 hrs 2 mins 30 secs 
services,Doctorate,single,cellular,yes,0 hrs 3 mins 40 secs 
services,masters,single,telephone,no,0 hrs 1 mins 48 secs 
services,masters,married,cellular,yes,0 hrs 4 mins 51 secs 
services,masters,married,telephone,no,0 hrs 4 mins 0 secs 
services,masters,single,telephone,no,0 hrs 4 mins 28 secs 
services,masters,single,cellular,no,0 hrs 1 mins 44 secs 
services,masters,single,telephone,no,0 hrs 2 mins 19 secs 
services,masters,single,cellular,yes,0 hrs 8 mins 51 secs 
services,masters,single,cellular,yes,0 hrs 2 mins 1 secs 
services,masters,married,cellular,yes,0 hrs 5 mins 51 secs 
services,masters,married,cellular,no,0 hrs 5 mins 24 secs 
services,masters,married,cellular,yes,0 hrs 14 mins 35 secs 
services,masters,divorced,cellular,no,0 hrs 1 mins 18 secs 
services,bachelors,married,cellular,no,0 hrs 1 mins 20 secs 
services,masters,married,cellular,no,0 hrs 4 mins 6 secs 
services,bachelors,married,telephone,yes,0 hrs 2 mins 46 secs 
services,masters,single,cellular,yes,0 hrs 4 mins 18 secs 
services,Doctorate,single,cellular,yes,0 hrs 5 mins 6 secs 
services,masters,married,cellular,yes,0 hrs 2 mins 36 secs 
services,unknown,single,cellular,yes,0 hrs 6 mins 25 secs 
services,masters,married,cellular,no,0 hrs 1 mins 42 secs 
services,masters,divorced,cellular,yes,0 hrs 2 mins 10 secs 
services,masters,married,cellular,yes,0 hrs 7 mins 4 secs 
services,Doctorate,single,cellular,yes,0 hrs 5 mins 53 secs 
services,masters,married,cellular,yes,0 hrs 1 mins 53 secs 
services,Doctorate,married,cellular,yes,0 hrs 4 mins 17 secs 
services,masters,married,cellular,yes,0 hrs 2 mins 59 secs 
services,masters,single,cellular,no,0 hrs 4 mins 17 secs 
services,masters,married,cellular,yes,0 hrs 2 mins 11 secs 
services,masters,married,cellular,yes,0 hrs 4 mins 13 secs 
services,masters,single,cellular,yes,0 hrs 11 mins 47 secs 
services,masters,divorced,cellular,yes,0 hrs 8 mins 15 secs 
services,masters,single,cellular,yes,0 hrs 3 mins 59 secs 
services,masters,married,cellular,no,0 hrs 30 mins 4 secs 
services,masters,single,cellular,yes,0 hrs 5 mins 50 secs 
services,masters,married,cellular,no,0 hrs 12 mins 0 secs 
services,masters,married,cellular,yes,0 hrs 2 mins 29 secs 
services,masters,married,cellular,yes,0 hrs 2 mins 21 secs 
services,Doctorate,single,cellular,no,0 hrs 1 mins 12 secs 
services,masters,married,cellular,yes,0 hrs 5 mins 30 secs 
services,masters,married,cellular,no,0 hrs 7 mins 34 secs 
services,masters,married,telephone,yes,0 hrs 4 mins 54 secs 
services,Doctorate,married,cellular,yes,0 hrs 2 mins 30 secs 
services,masters,single,telephone,yes,0 hrs 13 mins 44 secs 
services,masters,single,cellular,no,0 hrs 4 mins 16 secs 
services,masters,married,cellular,no,0 hrs 7 mins 14 secs 
services,masters,single,cellular,yes,0 hrs 4 mins 56 secs 
services,masters,single,unknown,no,0 hrs 0 mins 54 secs 
services,masters,single,cellular,no,0 hrs 2 mins 31 secs 
services,masters,single,cellular,no,0 hrs 1 mins 51 secs 
services,Doctorate,divorced,cellular,yes,0 hrs 5 mins 49 secs 
services,masters,single,cellular,yes,0 hrs 6 mins 27 secs 
services,masters,single,cellular,no,0 hrs 5 mins 31 secs 
services,masters,married,cellular,no,0 hrs 4 mins 33 secs 
services,masters,single,cellular,yes,0 hrs 5 mins 5 secs 
services,masters,single,cellular,yes,0 hrs 6 mins 48 secs 
services,masters,married,cellular,no,0 hrs 6 mins 0 secs 
services,masters,married,cellular,yes,0 hrs 5 mins 42 secs 
services,masters,married,cellular,yes,0 hrs 6 mins 30 secs 
services,masters,married,cellular,,0 hrs 5 mins 36 secs 
services,masters,married,cellular,yes,0 hrs 10 mins 58 secs 
services,Doctorate,married,cellular,no,0 hrs 2 mins 35 secs 
services,masters,single,cellular,no,0 hrs 2 mins 26 secs 
services,Doctorate,single,cellular,no,0 hrs 5 mins 3 secs 
services,Doctorate,single,cellular,no,0 hrs 2 mins 31 secs 
services,masters,married,cellular,yes,0 hrs 30 mins 35 secs 
services,bachelors,married,cellular,yes,0 hrs 2 mins 16 secs 
services,masters,single,cellular,no,0 hrs 1 mins 41 secs 
services,masters,married,cellular,yes,0 hrs 3 mins 42 secs 
services,masters,single,telephone,no,0 hrs 6 mins 11 secs 
services,masters,single,unknown,no,0 hrs 0 mins 32 secs 
services,masters,single,cellular,yes,0 hrs 6 mins 56 secs 
services,masters,single,cellular,yes,0 hrs 3 mins 27 secs 
services,masters,single,cellular,no,0 hrs 3 mins 5 secs 
services,masters,married,unknown,yes,0 hrs 4 mins 17 secs 
services,masters,married,cellular,yes,0 hrs 8 mins 18 secs 
services,masters,married,cellular,yes,0 hrs 4 mins 48 secs 
services,masters,divorced,cellular,yes,0 hrs 6 mins 2 secs 
services,masters,married,cellular,yes,0 hrs 1 mins 41 secs 
services,masters,married,cellular,yes,0 hrs 2 mins 36 secs 
services,masters,married,telephone,no,0 hrs 4 mins 42 secs 
services,masters,single,cellular,yes,0 hrs 3 mins 56 secs 
services,bachelors,married,cellular,yes,0 hrs 4 mins 10 secs 
services,masters,single,cellular,yes,0 hrs 3 mins 38 secs 
services,masters,single,cellular,yes,0 hrs 2 mins 22 secs 
services,masters,married,cellular,yes,0 hrs 11 mins 5 secs 
services,masters,married,cellular,yes,0 hrs 8 mins 9 secs 
services,masters,single,cellular,yes,0 hrs 3 mins 13 secs 
